Postcode,Postcode Status,LSOA Code,LSOA Name,Index of Multiple Deprivation Rank,Index of Multiple Deprivation Decile,Income Rank,Income Decile,Income Score,Employment Rank,Employment Decile,Employment Score,Education and Skills Rank,Education and Skills Decile,Health and Disability Rank,Health and Disability Decile,Crime Rank,Crime Decile,Barriers to Housing & Services Rank,Barriers to Housing & Services Decile,Living Environment Rank,Living Environment Decile,IDACI Rank,IDACI Decile,IDACI Score,IDAOPI Rank,IDAOPI Decile,IDAOPI Score
NW6 6NU,Live,E01000580,Brent 032B E01000580,14258,5,11881,4,0.136,14416,5,0.089,27707,9,27206,9,3830,2,9070,3,9459,3,11551,4,0.18,8964,3,0.215
NW6 6NW,Terminated,E01000580,Brent 032B E01000580,14258,5,11881,4,0.136,14416,5,0.089,27707,9,27206,9,3830,2,9070,3,9459,3,11551,4,0.18,8964,3,0.215
NW6 6NX,Terminated,E01000580,Brent 032B E01000580,14258,5,11881,4,0.136,14416,5,0.089,27707,9,27206,9,3830,2,9070,3,9459,3,11551,4,0.18,8964,3,0.215
NW6 6NY,Terminated,E01000580,Brent 032B E01000580,14258,5,11881,4,0.136,14416,5,0.089,27707,9,27206,9,3830,2,9070,3,9459,3,11551,4,0.18,8964,3,0.215
NW6 6PA,Live,E01000580,Brent 032B E01000580,14258,5,11881,4,0.136,14416,5,0.089,27707,9,27206,9,3830,2,9070,3,9459,3,11551,4,0.18,8964,3,0.215
NW6 6PB,Live,E01000580,Brent 032B E01000580,14258,5,11881,4,0.136,14416,5,0.089,27707,9,27206,9,3830,2,9070,3,9459,3,11551,4,0.18,8964,3,0.215
NW6 6PD,Live,E01000580,Brent 032B E01000580,14258,5,11881,4,0.136,14416,5,0.089,27707,9,27206,9,3830,2,9070,3,9459,3,11551,4,0.18,8964,3,0.215
NW6 6PE,Live,E01000580,Brent 032B E01000580,14258,5,11881,4,0.136,14416,5,0.089,27707,9,27206,9,3830,2,9070,3,9459,3,11551,4,0.18,8964,3,0.215
NW6 6PF,Live,E01000580,Brent 032B E01000580,14258,5,11881,4,0.136,14416,5,0.089,27707,9,27206,9,3830,2,9070,3,9459,3,11551,4,0.18,8964,3,0.215
NW6 6PG,Terminated,E01000580,Brent 032B E01000580,14258,5,11881,4,0.136,14416,5,0.089,27707,9,27206,9,3830,2,9070,3,9459,3,11551,4,0.18,8964,3,0.215
NW6 6PJ,Live,E01000548,Brent 028D E01000548,6791,3,6471,2,0.203,10360,4,0.115,22483,7,14146,5,1685,1,1397,1,8047,3,2645,1,0.349,1339,1,0.431
NW6 6PL,Terminated,E01000548,Brent 028D E01000548,6791,3,6471,2,0.203,10360,4,0.115,22483,7,14146,5,1685,1,1397,1,8047,3,2645,1,0.349,1339,1,0.431
NW6 6PN,Terminated,E01000548,Brent 028D E01000548,6791,3,6471,2,0.203,10360,4,0.115,22483,7,14146,5,1685,1,1397,1,8047,3,2645,1,0.349,1339,1,0.431
NW6 6PP,Live,E01000548,Brent 028D E01000548,6791,3,6471,2,0.203,10360,4,0.115,22483,7,14146,5,1685,1,1397,1,8047,3,2645,1,0.349,1339,1,0.431
NW6 6PR,Live,E01000548,Brent 028D E01000548,6791,3,6471,2,0.203,10360,4,0.115,22483,7,14146,5,1685,1,1397,1,8047,3,2645,1,0.349,1339,1,0.431
NW6 6PS,Live,E01000548,Brent 028D E01000548,6791,3,6471,2,0.203,10360,4,0.115,22483,7,14146,5,1685,1,1397,1,8047,3,2645,1,0.349,1339,1,0.431
NW6 6PT,Live,E01000548,Brent 028D E01000548,6791,3,6471,2,0.203,10360,4,0.115,22483,7,14146,5,1685,1,1397,1,8047,3,2645,1,0.349,1339,1,0.431
NW6 6PU,Live,E01000549,Brent 028E E01000549,16885,6,14947,5,0.11,16096,5,0.081,28226,9,25834,8,15155,5,5257,2,8161,3,20525,7,0.092,7504,3,0.24
NW6 6PW,Terminated,E01000583,Brent 032D E01000583,13321,5,15559,5,0.105,14049,5,0.091,29255,9,24949,8,7418,3,3620,2,3813,2,19304,6,0.101,7864,3,0.234
NW6 6PX,Live,E01000549,Brent 028E E01000549,16885,6,14947,5,0.11,16096,5,0.081,28226,9,25834,8,15155,5,5257,2,8161,3,20525,7,0.092,7504,3,0.24
NW6 6PY,Live,E01000549,Brent 028E E01000549,16885,6,14947,5,0.11,16096,5,0.081,28226,9,25834,8,15155,5,5257,2,8161,3,20525,7,0.092,7504,3,0.24
NW6 6PZ,Terminated,E01000548,Brent 028D E01000548,6791,3,6471,2,0.203,10360,4,0.115,22483,7,14146,5,1685,1,1397,1,8047,3,2645,1,0.349,1339,1,0.431
NW6 6QA,Live,E01000549,Brent 028E E01000549,16885,6,14947,5,0.11,16096,5,0.081,28226,9,25834,8,15155,5,5257,2,8161,3,20525,7,0.092,7504,3,0.24
NW6 6QB,Live,E01000583,Brent 032D E01000583,13321,5,15559,5,0.105,14049,5,0.091,29255,9,24949,8,7418,3,3620,2,3813,2,19304,6,0.101,7864,3,0.234
NW6 6QD,Live,E01000583,Brent 032D E01000583,13321,5,15559,5,0.105,14049,5,0.091,29255,9,24949,8,7418,3,3620,2,3813,2,19304,6,0.101,7864,3,0.234
NW6 6QE,Live,E01000583,Brent 032D E01000583,13321,5,15559,5,0.105,14049,5,0.091,29255,9,24949,8,7418,3,3620,2,3813,2,19304,6,0.101,7864,3,0.234
NW6 6QF,Terminated,E01000549,Brent 028E E01000549,16885,6,14947,5,0.11,16096,5,0.081,28226,9,25834,8,15155,5,5257,2,8161,3,20525,7,0.092,7504,3,0.24
NW6 6QG,Live,E01000548,Brent 028D E01000548,6791,3,6471,2,0.203,10360,4,0.115,22483,7,14146,5,1685,1,1397,1,8047,3,2645,1,0.349,1339,1,0.431
NW6 6QH,Live,E01000548,Brent 028D E01000548,6791,3,6471,2,0.203,10360,4,0.115,22483,7,14146,5,1685,1,1397,1,8047,3,2645,1,0.349,1339,1,0.431
NW6 6QJ,Live,E01000548,Brent 028D E01000548,6791,3,6471,2,0.203,10360,4,0.115,22483,7,14146,5,1685,1,1397,1,8047,3,2645,1,0.349,1339,1,0.431
NW6 6QL,Live,E01000548,Brent 028D E01000548,6791,3,6471,2,0.203,10360,4,0.115,22483,7,14146,5,1685,1,1397,1,8047,3,2645,1,0.349,1339,1,0.431
NW6 6QN,Live,E01000548,Brent 028D E01000548,6791,3,6471,2,0.203,10360,4,0.115,22483,7,14146,5,1685,1,1397,1,8047,3,2645,1,0.349,1339,1,0.431
NW6 6QP,Terminated,E01000549,Brent 028E E01000549,16885,6,14947,5,0.11,16096,5,0.081,28226,9,25834,8,15155,5,5257,2,8161,3,20525,7,0.092,7504,3,0.24
NW6 6QQ,Terminated,E01000550,Brent 034B E01000550,6026,2,4574,2,0.239,6063,2,0.156,18558,6,13786,5,2572,1,5043,2,7905,3,4311,2,0.301,1666,1,0.411
NW6 6QW,Terminated,E01000583,Brent 032D E01000583,13321,5,15559,5,0.105,14049,5,0.091,29255,9,24949,8,7418,3,3620,2,3813,2,19304,6,0.101,7864,3,0.234
NW6 6RA,Live,E01000583,Brent 032D E01000583,13321,5,15559,5,0.105,14049,5,0.091,29255,9,24949,8,7418,3,3620,2,3813,2,19304,6,0.101,7864,3,0.234
NW6 6RB,Terminated,E01000548,Brent 028D E01000548,6791,3,6471,2,0.203,10360,4,0.115,22483,7,14146,5,1685,1,1397,1,8047,3,2645,1,0.349,1339,1,0.431
NW6 6RD,Live,E01000580,Brent 032B E01000580,14258,5,11881,4,0.136,14416,5,0.089,27707,9,27206,9,3830,2,9070,3,9459,3,11551,4,0.18,8964,3,0.215
NW6 6RE,Terminated,E01000580,Brent 032B E01000580,14258,5,11881,4,0.136,14416,5,0.089,27707,9,27206,9,3830,2,9070,3,9459,3,11551,4,0.18,8964,3,0.215
NW6 6RF,Terminated,E01000580,Brent 032B E01000580,14258,5,11881,4,0.136,14416,5,0.089,27707,9,27206,9,3830,2,9070,3,9459,3,11551,4,0.18,8964,3,0.215
NW6 6RG,Live,E01000580,Brent 032B E01000580,14258,5,11881,4,0.136,14416,5,0.089,27707,9,27206,9,3830,2,9070,3,9459,3,11551,4,0.18,8964,3,0.215
NW6 6RH,Terminated,E01000580,Brent 032B E01000580,14258,5,11881,4,0.136,14416,5,0.089,27707,9,27206,9,3830,2,9070,3,9459,3,11551,4,0.18,8964,3,0.215
NW6 6RJ,Live,E01000580,Brent 032B E01000580,14258,5,11881,4,0.136,14416,5,0.089,27707,9,27206,9,3830,2,9070,3,9459,3,11551,4,0.18,8964,3,0.215
NW6 6RL,Live,E01000580,Brent 032B E01000580,14258,5,11881,4,0.136,14416,5,0.089,27707,9,27206,9,3830,2,9070,3,9459,3,11551,4,0.18,8964,3,0.215
NW6 6RN,Live,E01000580,Brent 032B E01000580,14258,5,11881,4,0.136,14416,5,0.089,27707,9,27206,9,3830,2,9070,3,9459,3,11551,4,0.18,8964,3,0.215
NW6 6RP,Live,E01000580,Brent 032B E01000580,14258,5,11881,4,0.136,14416,5,0.089,27707,9,27206,9,3830,2,9070,3,9459,3,11551,4,0.18,8964,3,0.215
NW6 6RQ,Terminated,E01000580,Brent 032B E01000580,14258,5,11881,4,0.136,14416,5,0.089,27707,9,27206,9,3830,2,9070,3,9459,3,11551,4,0.18,8964,3,0.215
NW6 6RR,Live,E01000580,Brent 032B E01000580,14258,5,11881,4,0.136,14416,5,0.089,27707,9,27206,9,3830,2,9070,3,9459,3,11551,4,0.18,8964,3,0.215
NW6 6RS,Terminated,E01000580,Brent 032B E01000580,14258,5,11881,4,0.136,14416,5,0.089,27707,9,27206,9,3830,2,9070,3,9459,3,11551,4,0.18,8964,3,0.215
NW6 6RT,Terminated,E01000550,Brent 034B E01000550,6026,2,4574,2,0.239,6063,2,0.156,18558,6,13786,5,2572,1,5043,2,7905,3,4311,2,0.301,1666,1,0.411
NW6 6RU,Terminated,E01000583,Brent 032D E01000583,13321,5,15559,5,0.105,14049,5,0.091,29255,9,24949,8,7418,3,3620,2,3813,2,19304,6,0.101,7864,3,0.234
NW6 6RW,Live,E01000550,Brent 034B E01000550,6026,2,4574,2,0.239,6063,2,0.156,18558,6,13786,5,2572,1,5043,2,7905,3,4311,2,0.301,1666,1,0.411
NW6 6RX,Live,E01000583,Brent 032D E01000583,13321,5,15559,5,0.105,14049,5,0.091,29255,9,24949,8,7418,3,3620,2,3813,2,19304,6,0.101,7864,3,0.234
NW6 6RY,Live,E01000583,Brent 032D E01000583,13321,5,15559,5,0.105,14049,5,0.091,29255,9,24949,8,7418,3,3620,2,3813,2,19304,6,0.101,7864,3,0.234
NW6 6RZ,Terminated,E01000580,Brent 032B E01000580,14258,5,11881,4,0.136,14416,5,0.089,27707,9,27206,9,3830,2,9070,3,9459,3,11551,4,0.18,8964,3,0.215
NW6 6SA,Terminated,E01000583,Brent 032D E01000583,13321,5,15559,5,0.105,14049,5,0.091,29255,9,24949,8,7418,3,3620,2,3813,2,19304,6,0.101,7864,3,0.234
NW6 6SB,Live,E01000583,Brent 032D E01000583,13321,5,15559,5,0.105,14049,5,0.091,29255,9,24949,8,7418,3,3620,2,3813,2,19304,6,0.101,7864,3,0.234
NW6 6SD,Live,E01000583,Brent 032D E01000583,13321,5,15559,5,0.105,14049,5,0.091,29255,9,24949,8,7418,3,3620,2,3813,2,19304,6,0.101,7864,3,0.234
NW6 6SE,Live,E01000583,Brent 032D E01000583,13321,5,15559,5,0.105,14049,5,0.091,29255,9,24949,8,7418,3,3620,2,3813,2,19304,6,0.101,7864,3,0.234
NW6 6SF,Terminated,E01000548,Brent 028D E01000548,6791,3,6471,2,0.203,10360,4,0.115,22483,7,14146,5,1685,1,1397,1,8047,3,2645,1,0.349,1339,1,0.431
NW6 6SG,Live,E01000580,Brent 032B E01000580,14258,5,11881,4,0.136,14416,5,0.089,27707,9,27206,9,3830,2,9070,3,9459,3,11551,4,0.18,8964,3,0.215
NW6 6SH,Live,E01000582,Brent 032C E01000582,19625,6,18418,6,0.087,24475,8,0.051,28553,9,28018,9,10315,4,9421,3,4847,2,20646,7,0.091,14769,5,0.143
NW6 6SJ,Live,E01000582,Brent 032C E01000582,19625,6,18418,6,0.087,24475,8,0.051,28553,9,28018,9,10315,4,9421,3,4847,2,20646,7,0.091,14769,5,0.143
NW6 6SL,Live,E01000582,Brent 032C E01000582,19625,6,18418,6,0.087,24475,8,0.051,28553,9,28018,9,10315,4,9421,3,4847,2,20646,7,0.091,14769,5,0.143
NW6 6SN,Live,E01000582,Brent 032C E01000582,19625,6,18418,6,0.087,24475,8,0.051,28553,9,28018,9,10315,4,9421,3,4847,2,20646,7,0.091,14769,5,0.143
NW6 6SP,Live,E01000582,Brent 032C E01000582,19625,6,18418,6,0.087,24475,8,0.051,28553,9,28018,9,10315,4,9421,3,4847,2,20646,7,0.091,14769,5,0.143
NW6 6SQ,Terminated,E01000550,Brent 034B E01000550,6026,2,4574,2,0.239,6063,2,0.156,18558,6,13786,5,2572,1,5043,2,7905,3,4311,2,0.301,1666,1,0.411
NW6 6SR,Terminated,E01000550,Brent 034B E01000550,6026,2,4574,2,0.239,6063,2,0.156,18558,6,13786,5,2572,1,5043,2,7905,3,4311,2,0.301,1666,1,0.411
NW6 6SS,Terminated,E01000548,Brent 028D E01000548,6791,3,6471,2,0.203,10360,4,0.115,22483,7,14146,5,1685,1,1397,1,8047,3,2645,1,0.349,1339,1,0.431
NW6 6SU,Terminated,E01000548,Brent 028D E01000548,6791,3,6471,2,0.203,10360,4,0.115,22483,7,14146,5,1685,1,1397,1,8047,3,2645,1,0.349,1339,1,0.431
NW6 6SW,Terminated,E01000582,Brent 032C E01000582,19625,6,18418,6,0.087,24475,8,0.051,28553,9,28018,9,10315,4,9421,3,4847,2,20646,7,0.091,14769,5,0.143
NW6 6SX,Live,E01000548,Brent 028D E01000548,6791,3,6471,2,0.203,10360,4,0.115,22483,7,14146,5,1685,1,1397,1,8047,3,2645,1,0.349,1339,1,0.431
NW6 6SY,Live,E01000548,Brent 028D E01000548,6791,3,6471,2,0.203,10360,4,0.115,22483,7,14146,5,1685,1,1397,1,8047,3,2645,1,0.349,1339,1,0.431
NW6 6TA,Live,E01000548,Brent 028D E01000548,6791,3,6471,2,0.203,10360,4,0.115,22483,7,14146,5,1685,1,1397,1,8047,3,2645,1,0.349,1339,1,0.431
NW6 6TB,Live,E01000548,Brent 028D E01000548,6791,3,6471,2,0.203,10360,4,0.115,22483,7,14146,5,1685,1,1397,1,8047,3,2645,1,0.349,1339,1,0.431
NW6 6TD,Live,E01000549,Brent 028E E01000549,16885,6,14947,5,0.11,16096,5,0.081,28226,9,25834,8,15155,5,5257,2,8161,3,20525,7,0.092,7504,3,0.24
NW6 6TE,Live,E01000583,Brent 032D E01000583,13321,5,15559,5,0.105,14049,5,0.091,29255,9,24949,8,7418,3,3620,2,3813,2,19304,6,0.101,7864,3,0.234
NW6 6TF,Terminated,E01000580,Brent 032B E01000580,14258,5,11881,4,0.136,14416,5,0.089,27707,9,27206,9,3830,2,9070,3,9459,3,11551,4,0.18,8964,3,0.215
NW6 6TG,Live,E01000580,Brent 032B E01000580,14258,5,11881,4,0.136,14416,5,0.089,27707,9,27206,9,3830,2,9070,3,9459,3,11551,4,0.18,8964,3,0.215
NW6 6TH,Live,E01000580,Brent 032B E01000580,14258,5,11881,4,0.136,14416,5,0.089,27707,9,27206,9,3830,2,9070,3,9459,3,11551,4,0.18,8964,3,0.215
NW6 6TJ,Live,E01000580,Brent 032B E01000580,14258,5,11881,4,0.136,14416,5,0.089,27707,9,27206,9,3830,2,9070,3,9459,3,11551,4,0.18,8964,3,0.215
NW6 6TL,Live,E01000580,Brent 032B E01000580,14258,5,11881,4,0.136,14416,5,0.089,27707,9,27206,9,3830,2,9070,3,9459,3,11551,4,0.18,8964,3,0.215
NW6 6TN,Live,E01000580,Brent 032B E01000580,14258,5,11881,4,0.136,14416,5,0.089,27707,9,27206,9,3830,2,9070,3,9459,3,11551,4,0.18,8964,3,0.215
NW6 6TP,Live,E01000580,Brent 032B E01000580,14258,5,11881,4,0.136,14416,5,0.089,27707,9,27206,9,3830,2,9070,3,9459,3,11551,4,0.18,8964,3,0.215
NW6 6TQ,Terminated,E01000580,Brent 032B E01000580,14258,5,11881,4,0.136,14416,5,0.089,27707,9,27206,9,3830,2,9070,3,9459,3,11551,4,0.18,8964,3,0.215
NW6 6TR,Live,E01000580,Brent 032B E01000580,14258,5,11881,4,0.136,14416,5,0.089,27707,9,27206,9,3830,2,9070,3,9459,3,11551,4,0.18,8964,3,0.215
NW6 6TS,Live,E01000580,Brent 032B E01000580,14258,5,11881,4,0.136,14416,5,0.089,27707,9,27206,9,3830,2,9070,3,9459,3,11551,4,0.18,8964,3,0.215
NW6 6TT,Live,E01000580,Brent 032B E01000580,14258,5,11881,4,0.136,14416,5,0.089,27707,9,27206,9,3830,2,9070,3,9459,3,11551,4,0.18,8964,3,0.215
NW6 6TU,Terminated,E01000549,Brent 028E E01000549,16885,6,14947,5,0.11,16096,5,0.081,28226,9,25834,8,15155,5,5257,2,8161,3,20525,7,0.092,7504,3,0.24
NW6 6TW,Terminated,E01000580,Brent 032B E01000580,14258,5,11881,4,0.136,14416,5,0.089,27707,9,27206,9,3830,2,9070,3,9459,3,11551,4,0.18,8964,3,0.215
NW6 6TX,Terminated,E01000580,Brent 032B E01000580,14258,5,11881,4,0.136,14416,5,0.089,27707,9,27206,9,3830,2,9070,3,9459,3,11551,4,0.18,8964,3,0.215
NW6 6TY,Terminated,E01000580,Brent 032B E01000580,14258,5,11881,4,0.136,14416,5,0.089,27707,9,27206,9,3830,2,9070,3,9459,3,11551,4,0.18,8964,3,0.215
NW6 6TZ,Terminated,E01000583,Brent 032D E01000583,13321,5,15559,5,0.105,14049,5,0.091,29255,9,24949,8,7418,3,3620,2,3813,2,19304,6,0.101,7864,3,0.234
NW6 6UA,Terminated,E01000583,Brent 032D E01000583,13321,5,15559,5,0.105,14049,5,0.091,29255,9,24949,8,7418,3,3620,2,3813,2,19304,6,0.101,7864,3,0.234
NW6 6WA,Terminated,E01000550,Brent 034B E01000550,6026,2,4574,2,0.239,6063,2,0.156,18558,6,13786,5,2572,1,5043,2,7905,3,4311,2,0.301,1666,1,0.411
NW6 6WB,Terminated,E01000583,Brent 032D E01000583,13321,5,15559,5,0.105,14049,5,0.091,29255,9,24949,8,7418,3,3620,2,3813,2,19304,6,0.101,7864,3,0.234
NW6 6WD,Terminated,E01000550,Brent 034B E01000550,6026,2,4574,2,0.239,6063,2,0.156,18558,6,13786,5,2572,1,5043,2,7905,3,4311,2,0.301,1666,1,0.411
NW6 6WE,Terminated,E01000550,Brent 034B E01000550,6026,2,4574,2,0.239,6063,2,0.156,18558,6,13786,5,2572,1,5043,2,7905,3,4311,2,0.301,1666,1,0.411
NW6 6WF,Terminated,E01000550,Brent 034B E01000550,6026,2,4574,2,0.239,6063,2,0.156,18558,6,13786,5,2572,1,5043,2,7905,3,4311,2,0.301,1666,1,0.411
NW6 6WG,Terminated,E01000550,Brent 034B E01000550,6026,2,4574,2,0.239,6063,2,0.156,18558,6,13786,5,2572,1,5043,2,7905,3,4311,2,0.301,1666,1,0.411
NW6 6WH,Terminated,E01000550,Brent 034B E01000550,6026,2,4574,2,0.239,6063,2,0.156,18558,6,13786,5,2572,1,5043,2,7905,3,4311,2,0.301,1666,1,0.411
NW6 6WJ,Live,E01000550,Brent 034B E01000550,6026,2,4574,2,0.239,6063,2,0.156,18558,6,13786,5,2572,1,5043,2,7905,3,4311,2,0.301,1666,1,0.411
NW6 6WL,Terminated,E01000550,Brent 034B E01000550,6026,2,4574,2,0.239,6063,2,0.156,18558,6,13786,5,2572,1,5043,2,7905,3,4311,2,0.301,1666,1,0.411
NW6 6WN,Terminated,E01000550,Brent 034B E01000550,6026,2,4574,2,0.239,6063,2,0.156,18558,6,13786,5,2572,1,5043,2,7905,3,4311,2,0.301,1666,1,0.411
NW6 6WP,Terminated,E01000550,Brent 034B E01000550,6026,2,4574,2,0.239,6063,2,0.156,18558,6,13786,5,2572,1,5043,2,7905,3,4311,2,0.301,1666,1,0.411
NW6 6WQ,Terminated,E01000550,Brent 034B E01000550,6026,2,4574,2,0.239,6063,2,0.156,18558,6,13786,5,2572,1,5043,2,7905,3,4311,2,0.301,1666,1,0.411
NW6 6WR,Terminated,E01000583,Brent 032D E01000583,13321,5,15559,5,0.105,14049,5,0.091,29255,9,24949,8,7418,3,3620,2,3813,2,19304,6,0.101,7864,3,0.234
NW6 6WS,Terminated,E01000583,Brent 032D E01000583,13321,5,15559,5,0.105,14049,5,0.091,29255,9,24949,8,7418,3,3620,2,3813,2,19304,6,0.101,7864,3,0.234
NW6 6WT,Terminated,E01000550,Brent 034B E01000550,6026,2,4574,2,0.239,6063,2,0.156,18558,6,13786,5,2572,1,5043,2,7905,3,4311,2,0.301,1666,1,0.411
NW6 6WU,Terminated,E01000583,Brent 032D E01000583,13321,5,15559,5,0.105,14049,5,0.091,29255,9,24949,8,7418,3,3620,2,3813,2,19304,6,0.101,7864,3,0.234
NW6 6WW,Terminated,E01000550,Brent 034B E01000550,6026,2,4574,2,0.239,6063,2,0.156,18558,6,13786,5,2572,1,5043,2,7905,3,4311,2,0.301,1666,1,0.411
NW6 6WX,Terminated,E01000583,Brent 032D E01000583,13321,5,15559,5,0.105,14049,5,0.091,29255,9,24949,8,7418,3,3620,2,3813,2,19304,6,0.101,7864,3,0.234
NW6 6WY,Terminated,E01000550,Brent 034B E01000550,6026,2,4574,2,0.239,6063,2,0.156,18558,6,13786,5,2572,1,5043,2,7905,3,4311,2,0.301,1666,1,0.411
NW6 6WZ,Terminated,E01000550,Brent 034B E01000550,6026,2,4574,2,0.239,6063,2,0.156,18558,6,13786,5,2572,1,5043,2,7905,3,4311,2,0.301,1666,1,0.411
NW6 6XA,Terminated,E01000550,Brent 034B E01000550,6026,2,4574,2,0.239,6063,2,0.156,18558,6,13786,5,2572,1,5043,2,7905,3,4311,2,0.301,1666,1,0.411
NW6 6XB,Terminated,E01000550,Brent 034B E01000550,6026,2,4574,2,0.239,6063,2,0.156,18558,6,13786,5,2572,1,5043,2,7905,3,4311,2,0.301,1666,1,0.411
NW6 6XD,Terminated,E01000550,Brent 034B E01000550,6026,2,4574,2,0.239,6063,2,0.156,18558,6,13786,5,2572,1,5043,2,7905,3,4311,2,0.301,1666,1,0.411
NW6 6XE,Terminated,E01000550,Brent 034B E01000550,6026,2,4574,2,0.239,6063,2,0.156,18558,6,13786,5,2572,1,5043,2,7905,3,4311,2,0.301,1666,1,0.411
NW6 6XF,Terminated,E01000550,Brent 034B E01000550,6026,2,4574,2,0.239,6063,2,0.156,18558,6,13786,5,2572,1,5043,2,7905,3,4311,2,0.301,1666,1,0.411
NW6 6XG,Terminated,E01000550,Brent 034B E01000550,6026,2,4574,2,0.239,6063,2,0.156,18558,6,13786,5,2572,1,5043,2,7905,3,4311,2,0.301,1666,1,0.411
NW6 6XH,Terminated,E01000550,Brent 034B E01000550,6026,2,4574,2,0.239,6063,2,0.156,18558,6,13786,5,2572,1,5043,2,7905,3,4311,2,0.301,1666,1,0.411
NW6 6XP,Terminated,E01000550,Brent 034B E01000550,6026,2,4574,2,0.239,6063,2,0.156,18558,6,13786,5,2572,1,5043,2,7905,3,4311,2,0.301,1666,1,0.411
NW6 6XQ,Terminated,E01000550,Brent 034B E01000550,6026,2,4574,2,0.239,6063,2,0.156,18558,6,13786,5,2572,1,5043,2,7905,3,4311,2,0.301,1666,1,0.411
NW6 6XR,Terminated,E01000550,Brent 034B E01000550,6026,2,4574,2,0.239,6063,2,0.156,18558,6,13786,5,2572,1,5043,2,7905,3,4311,2,0.301,1666,1,0.411
NW6 6XT,Terminated,E01000550,Brent 034B E01000550,6026,2,4574,2,0.239,6063,2,0.156,18558,6,13786,5,2572,1,5043,2,7905,3,4311,2,0.301,1666,1,0.411
NW6 6XU,Terminated,E01000550,Brent 034B E01000550,6026,2,4574,2,0.239,6063,2,0.156,18558,6,13786,5,2572,1,5043,2,7905,3,4311,2,0.301,1666,1,0.411
NW6 6XW,Live,E01000550,Brent 034B E01000550,6026,2,4574,2,0.239,6063,2,0.156,18558,6,13786,5,2572,1,5043,2,7905,3,4311,2,0.301,1666,1,0.411
NW6 6XX,Terminated,E01000550,Brent 034B E01000550,6026,2,4574,2,0.239,6063,2,0.156,18558,6,13786,5,2572,1,5043,2,7905,3,4311,2,0.301,1666,1,0.411
NW6 6XY,Terminated,E01000550,Brent 034B E01000550,6026,2,4574,2,0.239,6063,2,0.156,18558,6,13786,5,2572,1,5043,2,7905,3,4311,2,0.301,1666,1,0.411
NW6 6XZ,Terminated,E01000550,Brent 034B E01000550,6026,2,4574,2,0.239,6063,2,0.156,18558,6,13786,5,2572,1,5043,2,7905,3,4311,2,0.301,1666,1,0.411
NW6 6YH,Terminated,E01000550,Brent 034B E01000550,6026,2,4574,2,0.239,6063,2,0.156,18558,6,13786,5,2572,1,5043,2,7905,3,4311,2,0.301,1666,1,0.411
NW6 6YL,Terminated,E01000550,Brent 034B E01000550,6026,2,4574,2,0.239,6063,2,0.156,18558,6,13786,5,2572,1,5043,2,7905,3,4311,2,0.301,1666,1,0.411
NW6 6YQ,Terminated,E01000550,Brent 034B E01000550,6026,2,4574,2,0.239,6063,2,0.156,18558,6,13786,5,2572,1,5043,2,7905,3,4311,2,0.301,1666,1,0.411
NW6 6YZ,Terminated,E01000550,Brent 034B E01000550,6026,2,4574,2,0.239,6063,2,0.156,18558,6,13786,5,2572,1,5043,2,7905,3,4311,2,0.301,1666,1,0.411
NW6 6ZA,Terminated,E01000583,Brent 032D E01000583,13321,5,15559,5,0.105,14049,5,0.091,29255,9,24949,8,7418,3,3620,2,3813,2,19304,6,0.101,7864,3,0.234
NW6 6ZB,Terminated,E01000550,Brent 034B E01000550,6026,2,4574,2,0.239,6063,2,0.156,18558,6,13786,5,2572,1,5043,2,7905,3,4311,2,0.301,1666,1,0.411
NW6 6ZD,Terminated,E01000583,Brent 032D E01000583,13321,5,15559,5,0.105,14049,5,0.091,29255,9,24949,8,7418,3,3620,2,3813,2,19304,6,0.101,7864,3,0.234
NW6 6ZE,Terminated,E01000550,Brent 034B E01000550,6026,2,4574,2,0.239,6063,2,0.156,18558,6,13786,5,2572,1,5043,2,7905,3,4311,2,0.301,1666,1,0.411
NW6 6ZF,Terminated,E01000550,Brent 034B E01000550,6026,2,4574,2,0.239,6063,2,0.156,18558,6,13786,5,2572,1,5043,2,7905,3,4311,2,0.301,1666,1,0.411
NW6 6ZG,Terminated,E01000550,Brent 034B E01000550,6026,2,4574,2,0.239,6063,2,0.156,18558,6,13786,5,2572,1,5043,2,7905,3,4311,2,0.301,1666,1,0.411
NW6 6ZH,Terminated,E01000583,Brent 032D E01000583,13321,5,15559,5,0.105,14049,5,0.091,29255,9,24949,8,7418,3,3620,2,3813,2,19304,6,0.101,7864,3,0.234
NW6 6ZJ,Terminated,E01000580,Brent 032B E01000580,14258,5,11881,4,0.136,14416,5,0.089,27707,9,27206,9,3830,2,9070,3,9459,3,11551,4,0.18,8964,3,0.215
NW6 6ZL,Terminated,E01000550,Brent 034B E01000550,6026,2,4574,2,0.239,6063,2,0.156,18558,6,13786,5,2572,1,5043,2,7905,3,4311,2,0.301,1666,1,0.411
NW6 6ZN,Terminated,E01000550,Brent 034B E01000550,6026,2,4574,2,0.239,6063,2,0.156,18558,6,13786,5,2572,1,5043,2,7905,3,4311,2,0.301,1666,1,0.411
NW6 6ZP,Terminated,E01000550,Brent 034B E01000550,6026,2,4574,2,0.239,6063,2,0.156,18558,6,13786,5,2572,1,5043,2,7905,3,4311,2,0.301,1666,1,0.411
